,TARGET
112704,0
112706,0
112708,0
112709,0
112710,0
112712,0
112715,0
112717,0
112719,0
112720,0
112721,0
112722,0
112726,0
112727,0
112728,0
112731,0
112732,0
112734,0
112735,0
112736,0
112737,0
112738,0
112739,0
112740,0
112747,0
112749,0
112751,0
112753,0
112754,0
112755,0
112757,0
112758,0
112759,0
112761,0
112763,0
112764,0
112765,0
112766,0
112767,0
112768,0
112769,0
112770,0
112771,0
112772,0
112776,0
112781,0
112782,0
112786,0
112787,0
112788,0
112789,0
112790,0
112791,0
112792,0
112793,0
112794,0
112796,0
112798,0
112799,0
112800,0
112801,0
112802,0
112803,0
112805,0
112809,0
112810,0
112814,0
112815,0
112816,0
112817,0
112821,0
112823,0
112824,0
112825,0
112827,0
112828,0
112833,0
112834,0
112835,0
112837,0
112838,0
112840,0
112841,0
112843,0
112845,0
112849,0
112850,0
112854,0
112855,0
112856,0
112857,0
112860,0
112861,0
112863,0
112864,0
112866,0
112867,0
112868,0
112873,0
112874,0
112875,0
112877,0
112878,0
112880,0
112881,0
112882,0
112884,0
112885,0
112886,0
112887,0
112888,0
112892,0
112896,0
112897,0
112901,0
112903,0
112904,0
112907,0
112911,0
112912,0
112913,0
112914,0
112915,0
112916,0
112918,0
112921,0
112922,0
112923,0
112924,0
112925,0
112926,0
112927,0
112928,0
112929,0
112932,0
112934,0
112935,0
112937,0
112941,0
112942,0
112943,0
112944,0
112945,0
112947,0
112948,0
112950,0
112951,0
112952,0
112953,0
112954,0
112955,0
112956,0
112957,0
112959,0
112960,0
112961,0
112962,0
112965,0
112966,0
112967,0
112968,0
112969,0
112970,0
112971,0
112972,0
112974,0
112977,0
112979,0
112981,0
112982,0
112983,0
112985,0
112986,0
112988,0
112991,0
112992,0
112994,0
112995,0
112997,0
113000,0
113001,0
113002,0
113003,0
113004,0
113006,0
113007,0
113008,0
113009,0
113010,0
113012,0
113013,0
113014,0
113016,0
113017,0
113018,0
113019,0
113020,0
113021,0
113022,0
113023,0
113024,0
113026,0
113027,0
113028,0
113029,0
113030,0
113031,0
113032,0
113033,0
113035,0
113039,0
113041,0
113042,0
113045,0
113046,0
113047,0
113049,0
113053,0
113055,0
113057,0
113058,0
113059,0
113061,0
113062,0
113063,0
113064,0
113065,0
113067,0
113069,0
113071,0
113072,0
113074,0
113076,0
113079,0
113080,0
113081,0
113082,0
113083,0
113084,0
113086,0
113087,0
113088,0
113091,0
113093,0
113095,0
113096,0
113097,0
113098,0
113099,0
113101,0
113102,0
113105,0
113108,0
113109,0
113110,0
113111,0
113113,0
113115,0
113117,0
113119,0
113120,0
113121,0
113124,0
113125,0
113126,0
113130,0
113133,0
113134,0
113135,0
113136,0
113138,0
113140,0
113141,0
113142,0
113144,0
113145,0
113146,0
113151,0
113153,0
113154,0
113155,0
113156,0
113158,0
113160,0
113167,0
113169,0
113171,0
113174,0
113175,0
113177,0
113178,0
113179,0
113180,0
113181,0
113182,0
113184,0
113185,0
113188,0
113189,0
113190,0
113191,0
113193,0
113196,0
113198,0
113200,0
113201,0
113202,0
113203,0
113207,0
113208,0
113210,0
113211,0
113212,0
113213,0
113214,0
113216,0
113219,0
113220,0
113223,0
113224,0
113226,0
113227,0
113228,0
113229,0
113231,0
113235,0
113236,0
113238,0
113239,0
113241,0
113242,0
113244,0
113245,0
113247,0
113249,0
113256,0
113257,0
113258,0
113260,0
113261,0
113262,0
113263,0
113265,0
113266,0
113269,0
113270,0
113271,0
113272,0
113275,0
113281,0
113282,0
113283,0
113284,0
113285,0
113286,0
113289,0
113292,0
113294,0
113296,0
113297,0
113298,0
113300,0
113305,0
113307,0
113308,0
113309,0
113311,0
113313,0
113314,0
113315,0
113316,0
113317,0
113319,0
113320,0
113322,0
113323,0
113324,0
113327,0
113333,0
113334,0
113335,0
113336,0
113338,0
113342,0
113343,0
113344,0
113349,0
113350,0
113351,0
113352,0
113353,0
113355,0
113357,0
113358,0
113361,0
113363,0
113365,0
113367,0
113368,0
113371,0
113374,0
113376,0
113377,0
113378,0
113380,0
113381,0
113382,0
113383,0
113384,0
113386,0
113387,0
113389,0
113390,0
113391,0
113393,0
113396,0
113397,0
113398,0
113400,0
113401,0
113402,0
113404,0
113405,0
113406,0
113407,0
113409,0
113411,0
113412,0
113413,0
113414,0
113415,0
113416,0
113418,0
113420,0
113421,0
113422,0
113423,0
113425,0
113426,0
113428,0
113429,0
113430,0
113432,0
113433,0
113434,0
113435,0
113436,0
113438,0
113439,0
113440,0
113441,0
113443,0
113444,0
113445,0
113447,0
113450,0
113452,0
113453,0
113454,0
113455,0
113456,0
113457,0
113459,0
113460,0
113464,0
113465,0
113466,0
113467,0
113470,0
113472,0
113474,0
113475,0
113479,0
113481,0
113482,0
113483,0
113484,0
113485,0
113487,0
113488,0
113490,0
113493,0
113494,0
113495,0
113496,0
113497,0
113501,0
113502,0
113503,0
113505,0
113509,0
113511,0
113512,0
113513,0
113514,0
113515,0
113518,0
113520,0
113523,0
113525,0
113529,0
113530,0
113532,0
113533,0
113534,0
113535,0
113536,0
113537,0
113540,0
113541,0
113542,0
113543,0
113545,0
113546,0
113548,0
113550,0
113552,0
113557,0
113558,0
113559,0
113561,0
113562,0
113563,0
113564,0
113567,0
113569,0
113570,0
113572,0
113574,0
113575,0
113578,0
113579,0
113580,0
113581,0
113582,0
113583,0
113584,0
113587,0
113590,0
113594,0
113595,0
113598,0
113599,0
113600,0
113601,0
113603,0
113604,0
113607,0
113609,0
113611,0
113612,0
113613,0
113614,0
113615,0
113616,0
113617,0
113618,0
113622,0
113625,0
113626,0
113631,0
113632,0
113635,0
113636,0
113638,0
113641,0
113642,0
113644,0
113645,0
113647,0
113648,0
113649,0
113655,0
113656,0
113657,0
113659,0
113660,0
113661,0
113662,0
113664,0
113665,0
113666,0
113667,0
113668,0
113669,0
113670,0
113671,0
113672,0
113673,0
113676,0
113679,0
113681,0
113682,0
113683,0
113686,0
113687,0
113688,0
113690,0
113692,0
113693,0
113694,0
113696,0
113700,0
113701,0
113702,0
113703,0
113704,0
113706,0
113707,0
113710,0
113713,0
113716,0
113717,0
113718,0
113719,0
113720,0
113721,0
113722,0
113723,0
113726,0
113727,0
113731,0
113732,0
113733,0
113734,0
113736,0
113738,0
113740,0
113741,0
113744,0
113745,0
113746,0
113747,0
113750,0
113751,0
113752,0
113754,0
113755,0
113756,0
113758,0
113759,0
113761,0
113765,0
113766,0
113767,0
113768,0
113771,0
113774,0
113775,0
113776,0
113777,0
113778,0
113780,0
113781,0
113782,0
113784,0
113785,0
113786,0
113787,0
113788,0
113792,0
113793,0
113794,0
113795,0
113797,0
113798,0
113799,0
113801,0
113804,0
113805,0
113806,0
113807,0
113809,0
113810,0
113811,0
113813,0
113814,0
113816,0
113817,0
113819,0
113820,0
113821,0
113822,0
113826,0
113828,0
113831,0
113836,0
113841,0
113842,0
113843,0
113845,0
113846,0
113847,0
113848,0
113849,0
113850,0
113851,0
113853,0
113856,0
113859,0
113861,0
113863,0
113864,0
113866,0
113868,0
113871,0
113873,0
113874,0
113877,0
113879,0
113883,0
113886,0
113888,0
113889,0
113892,0
113896,0
113899,0
113900,0
113901,0
113902,0
113905,0
113907,0
113908,0
113909,0
113910,0
113912,0
113913,0
113915,0
113916,0
113918,0
113920,0
113921,0
113923,0
113924,0
113925,0
113927,0
113928,0
113929,0
113930,0
113934,0
113936,0
113937,0
113938,0
113940,0
113941,0
113942,0
113945,0
113946,0
113948,0
113951,0
113952,0
113953,0
113956,0
113957,0
113959,0
113960,0
113964,0
113965,0
113969,0
113970,0
113971,0
113974,0
113976,0
113977,0
113978,0
113980,0
113981,0
113983,0
113985,0
113986,0
113987,0
113988,0
113989,0
113992,0
113993,0
113995,0
113996,0
114000,0
114001,0
114002,0
114003,0
114004,0
114006,0
114008,0
114011,0
114012,0
114014,0
114015,0
114018,0
114019,0
114020,0
114021,0
114022,0
114024,0
114025,0
114026,0
114027,0
114032,0
114033,0
114037,0
114038,0
114039,0
114041,0
114042,0
114043,0
114047,0
114048,0
114049,0
114050,0
114051,0
114052,0
114053,0
114054,0
114055,0
114057,0
114058,0
114060,0
114061,0
114062,0
114063,0
114065,0
114066,0
114068,0
114070,0
114072,0
114074,0
114076,0
114077,0
114078,0
114080,0
114082,0
114083,0
114084,0
114086,0
114087,0
114088,0
114091,0
114094,0
114100,0
114105,0
114108,0
114109,0
114111,0
114114,0
114115,0
114116,0
114118,0
114120,0
114121,0
114124,0
114125,0
114126,0
114127,0
114129,0
114131,0
114132,0
114133,0
114134,0
114135,0
114136,0
114139,0
114141,0
114142,0
114143,0
114144,0
114145,0
114146,0
114147,0
114149,0
114150,0
114154,0
114155,0
114156,0
114157,0
114158,0
114159,0
114160,0
114161,0
114164,0
114168,0
114169,0
114170,0
114171,0
114172,0
114173,0
114174,0
114175,0
114176,0
114178,0
114179,0
114180,0
114183,0
114184,0
114185,0
114186,0
114188,0
114192,0
114193,0
114194,0
114196,0
114198,0
114200,0
114202,0
114203,0
114204,0
114206,0
114207,0
114208,0
114210,0
114214,0
114215,0
114218,0
114220,0
114221,0
114223,0
114224,0
114225,0
114226,0
114227,0
114228,0
114229,0
114230,0
114231,0
114233,0
114234,0
114235,0
114237,0
114238,0
114239,0
114240,0
114244,0
114246,0
114247,0
114251,0
114252,0
114253,0
114254,0
114256,0
114257,0
114259,0
114260,0
114263,0
114264,0
114267,0
114268,0
114269,0
114270,0
114271,0
114274,0
114275,0
114277,0
114278,0
114279,0
114280,0
114281,0
114283,0
114284,0
114285,0
114286,0
114287,0
114289,0
114290,0
114291,0
114293,0
114294,0
114296,0
114298,0
114299,0
114300,0
114301,0
114302,0
114303,0
114304,0
114306,0
114315,0
114316,0
114317,0
114321,0
114322,0
114323,0
114325,0
114328,0
114330,0
114331,0
114332,0
114333,0
114335,0
114336,0
114337,0
114339,0
114344,0
114345,0
114346,0
114347,0
114348,0
114350,0
114351,0
114352,0
114353,0
114355,0
114358,0
114359,0
114361,0
114362,0
114364,0
114366,0
114368,0
114369,0
114370,0
114372,0
114373,0
114376,0
114378,0
114379,0
114381,0
114382,0
114385,0
114388,0
114389,0
114390,0
114392,0
114393,0
114399,0
114400,0
114401,0
114402,0
114405,0
114406,0
114408,0
114409,0
114410,0
114411,0
114412,0
114413,0
114414,0
114415,0
114416,0
114417,0
114418,0
114425,0
114429,0
114431,0
114432,0
114434,0
114435,0
114436,0
114438,0
114439,0
114441,0
114443,0
114446,0
114447,0
114449,0
114450,0
114452,0
114454,0
114455,0
114458,0
114461,0
114462,0
114463,0
114464,0
114466,0
114467,0
114469,0
114470,0
114472,0
114473,0
114474,0
114476,0
114481,0
114483,0
114484,0
114485,0
114486,0
114487,0
114488,0
114489,0
114490,0
114493,0
114494,0
114498,0
114503,0
114506,0
114507,0
114508,0
114510,0
114511,0
114514,0
114516,0
114518,0
114519,0
114520,0
114521,0
114522,0
114528,0
114529,0
114530,0
114531,0
114534,0
114535,0
114537,0
114538,0
114539,0
114540,0
114541,0
114542,0
114543,0
114545,0
114546,0
114547,0
114548,0
114549,0
114551,0
114552,0
114553,0
114554,0
114556,0
114558,0
114559,0
114560,0
114561,0
114563,0
114564,0
114567,0
114568,0
114570,0
114572,0
114573,0
114574,0
114576,0
114578,0
114579,0
114581,0
114583,0
114584,0
114586,0
114587,0
114591,0
114592,0
114593,0
114594,0
114595,0
114597,0
114598,0
114599,0
114600,0
114601,0
114602,0
114603,0
114604,0
114606,0
114607,0
114609,0
114612,0
114613,0
114614,0
114618,0
114619,0
114621,0
114622,0
114623,0
114624,0
114625,0
114626,0
114629,0
114630,0
114633,0
114635,0
114636,0
114637,0
114638,0
114640,0
114641,0
114645,0
114648,0
114651,0
114652,0
114654,0
114656,0
114657,0
114658,0
114659,0
114662,0
114663,0
114667,0
114669,0
114670,0
114671,0
114672,0
114676,0
114678,0
114681,0
114682,0
114685,0
114686,0
114687,0
114688,0
114691,0
114693,0
114694,0
114697,0
114698,0
114699,0
114702,0
114703,0
114707,0
114708,0
114709,0
114710,0
114712,0
114713,0
114716,0
114719,0
114721,0
114722,0
114724,0
114725,0
114727,0
114729,0
114733,0
114734,0
114737,0
114739,0
114742,0
114743,0
114745,0
114748,0
114750,0
114751,0
114752,0
114754,0
114755,0
114758,0
114759,0
114760,0
114766,0
114773,0
114774,0
114777,0
114778,0
114779,0
114781,0
114782,0
114784,0
114786,0
114787,0
114790,0
114795,0
114796,0
114797,0
114798,0
114799,0
114800,0
114801,0
114802,0
114803,0
114806,0
114807,0
114809,0
114811,0
114812,0
114813,0
114814,0
114817,0
114819,0
114820,0
114822,0
114824,0
114825,0
114827,0
114830,0
114831,0
114832,0
114833,0
114835,0
114836,0
114837,0
114840,0
114842,0
114844,0
114845,0
114846,0
114848,0
114849,0
114850,0
114851,0
114852,0
114853,0
114854,0
114856,0
114858,0
114860,0
114861,0
114862,0
114863,0
114865,0
114868,0
114869,0
114871,0
114872,0
114875,0
114879,0
114880,0
114882,0
114883,0
114884,0
114887,0
114889,0
114890,0
114891,0
114892,0
114893,0
114894,0
114895,0
114900,0
114903,0
114906,0
114907,0
114908,0
114909,0
114912,0
114913,0
114914,0
114915,0
114917,0
114918,0
114919,0
114921,0
114922,0
114923,0
114924,0
114925,0
114926,0
114928,0
114929,0
114931,0
114934,0
114935,0
114937,0
114938,0
114939,0
114941,0
114943,0
114944,0
114945,0
114946,0
114947,0
114948,0
114949,0
114950,0
114951,0
114952,0
114953,0
114956,0
114957,0
114958,0
114959,0
114962,0
114963,0
114964,0
114965,0
114966,0
114968,0
114969,0
114972,0
114974,0
114975,0
114976,0
114977,0
114978,0
114979,0
114984,0
114987,0
114990,0
114991,0
114992,0
114993,0
114994,0
114999,0
115000,0
115002,0
115003,0
115005,0
115007,0
115010,0
115016,0
115018,0
115019,0
115020,0
115021,0
115024,0
115026,0
115027,0
115029,0
115030,0
115032,0
115033,0
115034,0
115036,0
115037,0
115038,0
115041,0
115042,0
115043,0
115044,0
115048,0
115049,0
115050,0
115051,0
115052,0
115053,0
115054,0
115056,0
115057,0
115058,0
115059,0
115060,0
115061,0
115064,0
115066,0
115067,0
115068,0
115070,0
115071,0
115072,0
115073,0
115076,0
115077,0
115078,0
115079,0
115081,0
115083,0
115084,0
115085,0
115088,0
115091,0
115094,0
115096,0
115100,0
115101,0
115102,0
115103,0
115107,0
115109,0
115111,0
115112,0
115113,0
115115,0
115116,0
115117,0
115118,0
115121,0
115124,0
115125,0
115126,0
115127,0
115128,0
115131,0
115132,0
115135,0
115136,0
115139,0
115140,0
115141,0
115144,0
115145,0
115146,0
115147,0
115148,0
115149,0
115150,0
115154,0
115155,0
115157,0
115158,0
115159,0
115161,0
115162,0
115164,0
115165,0
115166,0
115170,0
115171,0
115172,0
115173,0
115174,0
115175,0
115176,0
115178,0
115180,0
115181,0
115182,0
115188,0
115189,0
115190,0
115191,0
115193,0
115194,0
115195,0
115196,0
115198,0
115199,0
115200,0
115201,0
115202,0
115203,0
115204,0
115205,0
115206,0
115207,0
115209,0
115211,0
115212,0
115213,0
115214,0
115215,0
115216,0
115217,0
115218,0
115219,0
115220,0
115222,0
115223,0
115224,0
115226,0
115228,0
115230,0
115231,0
115232,0
115233,0
115234,0
115237,0
115238,0
115240,0
115241,0
115242,0
115244,0
115246,0
115247,0
115249,0
115250,0
115252,0
115253,0
115255,0
115257,0
115263,0
115264,0
115265,0
115266,0
115269,0
115270,0
115271,0
115272,0
115276,0
115277,0
115279,0
115280,0
115282,0
115283,0
115284,0
115286,0
115287,0
115288,0
115289,0
115290,0
115291,0
115294,0
115296,0
115297,0
115298,0
115299,0
115300,0
115301,0
115302,0
115304,0
115307,0
115308,0
115310,0
115311,0
115312,0
115313,0
115314,0
115316,0
115317,0
115318,0
115320,0
115321,0
115322,0
115326,0
115327,0
115329,0
115335,0
115336,0
115337,0
115340,0
115345,0
115349,0
115350,0
115351,0
115352,0
115353,0
115356,0
115358,0
115360,0
115361,0
115362,0
115363,0
115364,0
115367,0
115370,0
115371,0
115372,0
115373,0
115374,0
115375,0
115376,0
115378,0
115380,0
115381,0
115382,0
115385,0
115389,0
115392,0
115393,0
115394,0
115396,0
115397,0
115398,0
115403,0
115404,0
115409,0
115410,0
115412,0
115414,0
115415,0
115416,0
115418,0
115419,0
115424,0
115425,0
115426,0
115428,0
115429,0
115430,0
115431,0
115432,0
115434,0
115437,0
115438,0
115439,0
115440,0
115441,0
115442,0
115445,0
115447,0
115449,0
115453,0
115457,0
115458,0
115459,0
115461,0
115462,0
115463,0
115464,0
115465,0
115467,0
115468,0
115469,0
115470,0
115472,0
115474,0
115475,0
115477,0
115479,0
115483,0
115484,0
115485,0
115486,0
115487,0
115491,0
115492,0
115493,0
115494,0
115498,0
115499,0
115500,0
115501,0
115503,0
115504,0
115507,0
115508,0
115509,0
115511,0
115512,0
115514,0
115517,0
115518,0
115519,0
115521,0
115524,0
115525,0
115526,0
115527,0
115529,0
115530,0
115532,0
115533,0
115537,0
115538,0
115541,0
115544,0
115545,0
115549,0
115550,0
115553,0
115555,0
115556,0
115557,0
115558,0
115559,0
115562,0
115566,0
115567,0
115568,0
115570,0
115571,0
115572,0
115573,0
115575,0
115576,0
115577,0
115578,0
115579,0
115580,0
115581,0
115582,0
115585,0
115587,0
115588,0
115589,0
115590,0
115591,0
115594,0
115595,0
115596,0
115597,0
115598,0
115599,0
115600,0
115601,0
115602,0
115603,0
115606,0
115609,0
115611,0
115613,0
115616,0
115618,0
115620,0
115621,0
115622,0
115624,0
115626,0
115627,0
115628,0
115629,0
115631,0
115633,0
115634,0
115636,0
115637,0
115640,0
115643,0
115644,0
115645,0
115646,0
115647,0
115649,0
115654,0
115660,0
115661,0
115662,0
115666,0
115667,0
115668,0
115670,0
115671,0
115672,0
115673,0
115675,0
115677,0
115680,0
115681,0
115682,0
115684,0
115686,0
115687,0
115689,0
115691,0
115693,0
115695,0
115696,0
115698,0
115701,0
115702,0
115703,0
115704,0
115705,0
115707,0
115708,0
115710,0
115711,0
115713,0
115715,0
115716,0
115717,0
115718,0
115719,0
115720,0
115721,0
115722,0
115723,0
115724,0
115726,0
115728,0
115729,0
115730,0
115731,0
115733,0
115734,0
115735,0
115737,0
115738,0
115739,0
115740,0
115742,0
115743,0
115744,0
115745,0
115746,0
115747,0
115750,0
115752,0
115754,0
115755,0
115757,0
115760,0
115762,0
115763,0
115764,0
115765,0
115766,0
115767,0
115770,0
115771,0
115772,0
115774,0
115782,0
115783,0
115786,0
115788,0
115789,0
115790,0
115792,0
115795,0
115796,0
115797,0
115798,0
115801,0
115802,0
115803,0
115806,0
115808,0
115809,0
115811,0
115812,0
115813,0
115814,0
115815,0
115816,0
115819,0
115821,0
115822,0
115823,0
115825,0
115828,0
115829,0
115831,0
115832,0
115833,0
115834,0
115835,0
115836,0
115837,0
115838,0
115840,0
115843,0
115844,0
115845,0
115846,0
115847,0
115848,0
115849,0
115850,0
115851,0
115852,0
115856,0
115858,0
115861,0
115862,0
115863,0
115864,0
115866,0
115867,0
115870,0
115872,0
115873,0
115875,0
115877,0
115878,0
115879,0
115881,0
115883,0
115884,0
115885,0
115886,0
115888,0
115889,0
115890,0
115891,0
115892,0
115893,0
115894,0
115895,0
115897,0
115898,0
115900,0
115905,0
115906,0
115908,0
115911,0
115912,0
115913,0
115914,0
115916,0
115920,0
115922,0
115923,0
115924,0
115925,0
115926,0
115928,0
115932,0
115935,0
115936,0
115937,0
115939,0
115940,0
115943,0
115944,0
115947,0
115948,0
115949,0
115950,0
115951,0
115953,0
115954,0
115955,0
115957,0
115960,0
115961,0
115962,0
115963,0
115965,0
115968,0
115970,0
115971,0
115972,0
115975,0
115978,0
115982,0
115983,0
115984,0
115985,0
115986,0
115987,0
115988,0
115991,0
115993,0
115995,0
115996,0
116000,0
116002,0
116003,0
116004,0
116005,0
116006,0
116007,0
116009,0
116015,0
116017,0
116018,0
116020,0
116023,0
116024,0
116027,0
116030,0
116032,0
116033,0
116034,0
116035,0
116038,0
116039,0
116040,0
116041,0
116042,0
116043,0
116044,0
116046,0
116048,0
116050,0
116052,0
116054,0
116055,0
116056,0
116058,0
116059,0
116061,0
116062,0
116063,0
116066,0
116067,0
116070,0
116071,0
116074,0
116075,0
116076,0
116077,0
116078,0
116079,0
116082,0
116083,0
116084,0
116085,0
116088,0
116089,0
116091,0
116093,0
116094,0
116095,0
116096,0
116097,0
116098,0
116099,0
116100,0
116101,0
116102,0
116103,0
116104,0
116108,0
116109,0
116111,0
116112,0
116113,0
116114,0
116116,0
116117,0
116120,0
116122,0
116124,0
116125,0
116127,0
116129,0
116131,0
116133,0
116134,0
116138,0
116140,0
116143,0
116144,0
116145,0
116146,0
116147,0
116148,0
116149,0
116150,0
116151,0
116152,0
116154,0
116156,0
116159,0
116160,0
116161,0
116163,0
116164,0
116165,0
116166,0
116167,0
116169,0
116171,0
116172,0
116173,0
116175,0
116176,0
116177,0
116178,0
116180,0
116182,0
116183,0
116184,0
116186,0
116187,0
116190,0
116191,0
116195,0
116196,0
116197,0
116200,0
116203,0
116204,0
116205,0
116207,0
116208,0
116209,0
116210,0
116211,0
116212,0
116213,0
116214,0
116215,0
116216,0
116217,0
116218,0
116219,0
116220,0
116221,0
116222,0
116223,0
116224,0
116225,0
116232,0
116233,0
116235,0
116238,0
116239,0
116240,0
116244,0
116247,0
116248,0
116251,0
116252,0
116254,0
116258,0
116261,0
116262,0
116263,0
116265,0
116267,0
116268,0
116269,0
116270,0
116273,0
116274,0
116275,0
116276,0
116278,0
116279,0
116280,0
116281,0
116282,0
116283,0
116284,0
116285,0
116286,0
116287,0
116288,0
116289,0
116290,0
116292,0
116293,0
116295,0
116296,0
116297,0
116298,0
116299,0
116300,0
116301,0
116302,0
116303,0
116304,0
116306,0
116309,0
116311,0
116313,0
116315,0
116316,0
116321,0
116322,0
116323,0
116324,0
116326,0
