,0
99760,0
99761,1
99762,0
99763,0
99764,0
99765,1
99766,0
99767,1
99768,1
99769,0
99770,1
99771,1
99772,0
99773,1
99774,0
99775,0
99776,1
99777,1
99778,0
99779,1
99780,0
99781,0
99782,1
99783,1
99784,0
99785,0
99786,1
99787,1
99788,0
99789,1
99790,1
99791,0
99792,0
99793,1
99794,1
99795,0
99796,1
99797,1
99798,1
99799,1
99800,0
99801,0
99802,0
99803,1
99804,1
99805,1
99806,1
99807,0
99808,0
99809,1
99810,0
99811,1
99812,0
99813,0
99814,1
99815,0
99816,0
99817,1
99818,1
99819,0
99820,0
99821,1
99822,0
99823,0
99824,1
99825,0
99826,0
99827,1
99828,1
99829,0
99830,0
99831,1
99832,0
99833,0
99834,0
99835,0
99836,0
99837,1
99838,1
99839,0
99840,0
99841,0
99842,1
99843,1
99844,0
99845,1
99846,1
99847,1
99848,0
99849,1
99850,0
99851,1
99852,0
99853,1
99854,1
99855,0
99856,1
99857,1
99858,0
99859,0
99860,1
99861,1
99862,1
99863,1
99864,0
99865,0
99866,0
99867,0
99868,0
99869,1
99870,1
99871,1
99872,0
99873,1
99874,0
99875,0
99876,0
99877,1
99878,1
99879,1
99880,0
99881,1
99882,1
99883,1
99884,1
99885,0
99886,0
99887,1
99888,0
99889,1
99890,1
99891,0
99892,0
99893,1
99894,1
99895,1
99896,0
99897,0
99898,0
99899,1
99900,0
99901,1
99902,0
99903,0
99904,1
99905,1
99906,1
99907,0
99908,1
99909,0
99910,1
99911,1
99912,0
99913,0
99914,1
99915,1
99916,1
99917,0
99918,0
99919,1
99920,0
99921,1
99922,0
99923,1
99924,1
99925,1
99926,1
99927,1
99928,1
99929,0
99930,1
99931,0
99932,0
99933,0
99934,1
99935,1
99936,1
99937,1
99938,0
99939,0
99940,0
99941,1
99942,0
99943,0
99944,1
99945,1
99946,0
99947,0
99948,1
99949,1
99950,1
99951,0
99952,1
99953,1
99954,0
99955,1
99956,1
99957,0
99958,1
99959,1
99960,0
99961,0
99962,0
99963,1
99964,0
99965,0
99966,1
99967,0
99968,0
99969,0
99970,0
99971,1
99972,1
99973,1
99974,1
99975,0
99976,1
99977,0
99978,1
99979,0
99980,1
99981,0
99982,1
99983,1
99984,0
99985,0
99986,1
99987,0
99988,1
99989,0
99990,1
99991,0
99992,1
99993,0
99994,0
99995,1
99996,1
99997,1
99998,0
99999,1
100000,1
100001,0
100002,1
100003,0
100004,0
100005,0
100006,0
100007,1
100008,0
100009,0
100010,0
100011,0
100012,0
100013,1
100014,0
100015,1
100016,0
100017,0
100018,1
100019,0
100020,0
100021,1
100022,1
100023,0
100024,1
100025,0
100026,0
100027,1
100028,0
100029,0
100030,1
100031,0
100032,0
100033,0
100034,1
100035,1
100036,1
100037,0
100038,1
100039,0
100040,1
100041,1
100042,0
100043,1
100044,1
100045,1
100046,0
100047,0
100048,1
100049,0
100050,0
100051,0
100052,0
100053,1
100054,1
100055,0
100056,1
100057,0
100058,0
100059,0
100060,1
100061,0
100062,0
100063,1
100064,1
100065,0
100066,1
100067,1
100068,1
100069,1
100070,1
100071,0
100072,0
100073,1
100074,0
100075,0
100076,0
100077,1
100078,0
100079,1
100080,0
100081,0
100082,1
100083,0
100084,1
100085,1
100086,1
100087,0
100088,1
100089,1
100090,0
100091,0
100092,0
100093,1
100094,0
100095,0
100096,0
100097,0
100098,0
100099,0
100100,1
100101,0
100102,0
100103,0
100104,1
100105,0
100106,0
100107,0
100108,0
100109,1
100110,1
100111,1
100112,0
100113,1
100114,1
100115,1
100116,1
100117,0
100118,1
100119,0
100120,0
100121,1
100122,1
100123,1
100124,1
100125,1
100126,0
100127,1
100128,0
100129,0
100130,1
100131,0
100132,1
100133,1
100134,0
100135,0
100136,1
100137,0
100138,1
100139,0
100140,1
100141,1
100142,1
100143,1
100144,0
100145,1
100146,1
100147,1
100148,1
100149,1
100150,0
100151,1
100152,0
100153,0
100154,1
100155,0
100156,1
100157,0
100158,1
100159,1
100160,1
100161,0
100162,0
100163,0
100164,0
100165,1
100166,1
100167,0
100168,1
100169,0
100170,0
100171,0
100172,0
100173,1
100174,0
100175,0
100176,1
100177,1
100178,0
100179,0
100180,1
100181,0
100182,1
100183,0
100184,0
100185,0
100186,0
100187,1
100188,0
100189,1
100190,1
100191,1
100192,0
100193,1
100194,0
100195,0
100196,0
100197,1
100198,1
100199,0
100200,1
100201,0
100202,1
100203,1
100204,1
100205,1
100206,1
100207,0
100208,1
100209,1
100210,1
100211,1
100212,0
100213,0
100214,0
100215,0
100216,0
100217,1
100218,1
100219,1
100220,0
100221,1
100222,0
100223,0
100224,1
100225,0
100226,1
100227,0
100228,0
100229,0
100230,1
100231,1
100232,1
100233,0
100234,1
100235,0
100236,1
100237,1
100238,1
100239,1
100240,1
100241,1
100242,1
100243,1
100244,0
100245,1
100246,0
100247,0
100248,1
100249,1
100250,0
100251,0
100252,0
100253,0
100254,1
100255,0
100256,0
100257,0
100258,1
100259,1
100260,0
100261,1
100262,1
100263,1
100264,1
100265,0
100266,1
100267,1
100268,1
100269,0
100270,0
100271,1
100272,1
100273,1
100274,0
100275,1
100276,0
100277,0
100278,1
100279,1
100280,0
100281,0
100282,0
100283,0
100284,1
100285,0
100286,1
100287,1
100288,0
100289,0
100290,1
100291,1
100292,1
100293,0
100294,1
100295,0
100296,1
100297,1
100298,0
100299,0
100300,0
100301,1
100302,1
100303,0
100304,1
100305,1
100306,0
100307,0
100308,0
100309,1
100310,1
100311,1
100312,1
100313,1
100314,1
100315,0
100316,0
100317,1
100318,1
100319,1
100320,0
100321,0
100322,0
100323,0
100324,1
100325,1
100326,1
100327,1
100328,0
100329,1
100330,1
100331,1
100332,1
100333,0
100334,0
100335,0
100336,1
100337,1
100338,0
100339,0
100340,0
100341,1
100342,0
100343,1
100344,0
100345,0
100346,0
100347,0
100348,1
100349,1
100350,0
100351,1
100352,1
100353,0
100354,1
100355,0
100356,0
100357,1
100358,1
100359,0
100360,1
100361,0
100362,0
100363,1
100364,1
100365,0
100366,1
100367,1
100368,1
100369,0
100370,0
100371,1
100372,0
100373,0
100374,0
100375,1
100376,1
100377,1
100378,0
100379,1
100380,1
100381,0
100382,0
100383,1
100384,1
100385,0
100386,0
100387,0
100388,1
100389,0
100390,1
100391,1
100392,1
100393,0
100394,1
100395,1
100396,0
100397,0
100398,1
100399,0
100400,0
100401,0
100402,1
100403,0
100404,1
100405,1
100406,1
100407,1
100408,1
100409,0
100410,1
100411,1
100412,0
100413,1
100414,0
100415,1
100416,1
100417,0
100418,0
100419,0
100420,1
100421,1
100422,1
100423,1
100424,0
100425,0
100426,0
100427,0
100428,0
100429,1
100430,0
100431,1
100432,1
100433,0
100434,1
100435,1
100436,1
100437,1
100438,1
100439,0
100440,1
100441,1
100442,0
100443,1
100444,1
100445,0
100446,0
100447,0
100448,0
100449,0
100450,1
100451,1
100452,0
100453,0
100454,1
100455,1
100456,0
100457,0
100458,0
100459,0
100460,1
100461,0
100462,0
100463,0
100464,0
100465,1
100466,0
100467,1
100468,0
100469,1
100470,0
100471,1
100472,0
100473,0
100474,1
100475,1
100476,0
100477,0
100478,0
100479,1
100480,1
100481,1
100482,1
100483,0
100484,1
100485,0
100486,0
100487,0
100488,0
100489,1
100490,1
100491,1
100492,0
100493,0
100494,0
100495,1
100496,1
100497,0
100498,1
100499,1
100500,0
100501,1
100502,0
100503,0
100504,1
100505,0
100506,1
100507,1
100508,0
100509,0
100510,1
100511,1
100512,1
100513,1
100514,0
100515,1
100516,0
100517,1
100518,1
100519,1
100520,1
100521,1
100522,0
100523,1
100524,0
100525,0
100526,1
100527,1
100528,1
100529,0
100530,0
100531,0
100532,0
100533,1
100534,0
100535,0
100536,0
100537,0
100538,1
100539,0
100540,1
100541,1
100542,1
100543,0
100544,1
100545,1
100546,1
100547,0
100548,1
100549,1
100550,1
100551,1
100552,0
100553,0
100554,0
100555,1
100556,1
100557,0
100558,1
100559,1
100560,0
100561,1
100562,1
100563,1
100564,0
100565,0
100566,1
100567,0
100568,0
100569,0
100570,1
100571,1
100572,0
100573,1
100574,0
100575,1
100576,1
100577,0
100578,0
100579,1
100580,0
100581,1
100582,0
100583,1
100584,0
100585,1
100586,0
100587,0
100588,1
100589,1
100590,1
100591,0
100592,1
100593,0
100594,0
100595,0
100596,0
100597,0
100598,0
100599,1
100600,1
100601,0
100602,1
100603,1
100604,1
100605,0
100606,1
100607,1
100608,1
100609,1
100610,0
100611,0
100612,1
100613,0
100614,0
100615,0
100616,0
100617,0
100618,0
100619,0
100620,1
100621,0
100622,1
100623,1
100624,0
100625,1
100626,1
100627,0
100628,0
100629,1
100630,0
100631,0
100632,1
100633,0
100634,1
100635,1
100636,1
100637,1
100638,1
100639,0
100640,1
100641,1
100642,0
100643,0
100644,1
100645,1
100646,0
100647,1
100648,0
100649,0
100650,0
100651,1
100652,0
100653,0
100654,1
100655,1
100656,0
100657,0
100658,1
100659,1
100660,0
100661,0
100662,1
100663,0
100664,1
100665,0
100666,1
100667,1
100668,0
100669,1
100670,0
100671,0
100672,1
100673,1
100674,1
100675,1
100676,0
100677,1
100678,0
100679,1
100680,1
100681,0
100682,0
100683,1
100684,0
100685,1
100686,1
100687,0
100688,1
100689,0
100690,1
100691,1
100692,1
100693,0
100694,0
100695,1
100696,0
100697,1
100698,0
100699,0
100700,1
100701,1
100702,0
100703,1
100704,0
100705,1
100706,1
100707,0
100708,1
100709,0
100710,0
100711,0
100712,1
100713,1
100714,1
100715,0
100716,1
100717,1
100718,0
100719,0
100720,1
100721,1
100722,0
100723,1
100724,0
100725,0
100726,1
100727,1
100728,0
100729,0
100730,0
100731,1
100732,0
100733,0
100734,0
100735,1
100736,1
100737,1
100738,0
100739,0
100740,0
100741,1
100742,1
100743,0
100744,1
100745,0
100746,0
100747,0
100748,1
100749,0
100750,1
100751,1
100752,0
100753,1
100754,1
100755,1
100756,1
100757,1
100758,0
100759,1
100760,0
100761,1
100762,0
100763,1
100764,0
100765,0
100766,0
100767,1
100768,0
100769,0
100770,1
100771,1
100772,1
100773,0
100774,1
100775,1
100776,1
100777,0
100778,0
100779,1
100780,0
100781,0
100782,1
100783,0
100784,1
100785,1
100786,1
100787,1
100788,0
100789,0
100790,1
100791,1
100792,0
100793,0
100794,1
100795,0
100796,0
100797,0
100798,1
100799,0
100800,0
100801,1
100802,1
100803,1
100804,0
100805,1
100806,0
100807,0
100808,0
100809,1
100810,0
100811,1
100812,1
100813,1
100814,0
100815,1
100816,1
100817,0
100818,1
100819,0
100820,1
100821,0
100822,0
100823,1
100824,1
100825,1
100826,0
100827,1
100828,1
100829,0
100830,0
100831,0
100832,0
100833,1
100834,1
100835,0
100836,0
100837,1
100838,1
100839,0
100840,0
100841,1
100842,1
100843,0
100844,0
100845,1
100846,0
100847,0
100848,1
100849,0
100850,1
100851,1
100852,0
100853,0
100854,1
100855,1
100856,1
100857,0
100858,0
100859,1
100860,0
100861,0
100862,0
100863,0
100864,1
100865,0
100866,0
100867,0
100868,0
100869,0
100870,0
100871,0
100872,1
100873,1
100874,1
100875,1
100876,0
100877,0
100878,0
100879,1
100880,1
100881,1
100882,1
100883,1
100884,0
100885,1
100886,0
100887,1
100888,0
100889,0
100890,0
100891,0
100892,0
100893,0
100894,0
100895,1
100896,1
100897,0
100898,0
100899,0
100900,0
100901,0
100902,0
100903,1
100904,1
100905,0
100906,1
100907,0
100908,0
100909,1
100910,1
100911,0
100912,1
100913,0
100914,1
100915,0
100916,1
100917,1
100918,0
100919,0
100920,0
100921,0
100922,0
100923,1
100924,1
100925,1
100926,1
100927,0
100928,0
100929,1
100930,0
100931,0
100932,0
100933,0
100934,0
100935,1
100936,1
100937,1
100938,1
100939,0
100940,1
100941,1
100942,0
100943,1
100944,0
100945,0
100946,0
100947,1
100948,0
100949,1
100950,0
100951,0
100952,1
100953,0
100954,1
100955,1
100956,1
100957,0
100958,0
100959,0
100960,1
100961,0
100962,0
100963,0
100964,0
100965,1
100966,1
100967,0
100968,1
100969,1
100970,0
100971,1
100972,1
100973,1
100974,1
100975,1
100976,1
100977,1
100978,1
100979,0
100980,0
100981,0
100982,1
100983,1
100984,1
100985,0
100986,1
100987,1
100988,0
100989,1
100990,1
100991,0
100992,0
100993,0
100994,1
100995,0
100996,1
100997,0
100998,1
100999,0
101000,1
101001,1
101002,0
101003,0
101004,0
101005,0
101006,1
101007,1
101008,0
101009,1
101010,1
101011,1
101012,1
101013,0
101014,1
101015,0
101016,1
101017,1
101018,1
101019,0
101020,1
101021,1
101022,1
101023,0
101024,0
101025,0
101026,0
101027,1
101028,1
101029,0
101030,0
101031,0
101032,1
101033,1
101034,0
101035,1
101036,0
101037,0
101038,1
101039,0
101040,0
101041,1
101042,0
101043,0
101044,0
101045,0
101046,1
101047,1
101048,1
101049,1
101050,0
101051,1
101052,1
101053,1
101054,0
101055,1
101056,0
101057,0
101058,1
101059,1
101060,1
101061,1
101062,1
101063,1
101064,0
101065,0
101066,1
101067,0
101068,1
101069,1
101070,1
101071,1
101072,1
101073,1
101074,1
101075,0
101076,1
101077,0
101078,1
101079,0
101080,0
101081,0
101082,1
101083,1
101084,0
101085,1
101086,0
101087,1
101088,1
101089,0
101090,0
101091,0
101092,1
101093,0
101094,0
101095,0
101096,1
101097,1
101098,1
101099,1
101100,1
101101,0
101102,0
101103,0
101104,0
101105,0
101106,0
101107,1
101108,1
101109,0
101110,1
101111,0
101112,1
101113,0
101114,1
101115,0
101116,0
101117,0
101118,0
101119,1
101120,1
101121,0
101122,0
101123,1
101124,1
101125,0
101126,0
101127,1
101128,0
101129,0
101130,0
101131,1
101132,0
101133,0
101134,1
101135,1
101136,1
101137,0
101138,1
101139,0
101140,1
101141,1
101142,1
101143,0
101144,0
101145,1
101146,0
101147,0
101148,0
101149,1
101150,0
101151,1
101152,0
101153,0
101154,1
101155,0
101156,1
101157,0
101158,0
101159,1
101160,1
101161,1
101162,0
101163,1
101164,0
101165,0
101166,1
101167,1
101168,0
101169,0
101170,1
101171,0
101172,1
101173,0
101174,0
101175,1
101176,0
101177,0
101178,0
101179,0
101180,1
101181,0
101182,0
101183,0
101184,0
101185,0
101186,1
101187,0
101188,1
101189,0
101190,1
101191,0
101192,0
101193,1
101194,0
101195,1
101196,1
101197,0
101198,1
101199,0
101200,1
101201,1
101202,0
101203,0
101204,0
101205,0
101206,0
101207,1
101208,1
101209,0
101210,1
101211,1
101212,1
101213,1
101214,1
101215,0
101216,0
101217,1
101218,1
101219,0
101220,1
101221,1
101222,1
101223,1
101224,1
101225,1
101226,1
101227,1
101228,0
101229,0
101230,1
101231,0
101232,1
101233,1
101234,0
101235,0
101236,1
101237,0
101238,0
101239,0
101240,0
101241,0
101242,0
101243,1
101244,1
101245,0
101246,1
101247,1
101248,0
101249,1
101250,1
101251,1
101252,0
101253,0
101254,0
101255,0
101256,1
101257,1
101258,1
101259,1
101260,0
101261,1
101262,1
101263,1
101264,0
101265,0
101266,0
101267,0
101268,0
101269,0
101270,1
101271,0
101272,1
101273,0
101274,0
101275,1
101276,0
101277,1
101278,1
101279,1
101280,1
101281,1
101282,1
101283,0
101284,1
101285,0
101286,0
101287,0
101288,1
101289,1
101290,1
101291,1
101292,1
101293,1
101294,0
101295,0
101296,0
101297,0
101298,1
101299,0
101300,0
101301,1
101302,0
101303,0
101304,1
101305,0
101306,0
101307,0
101308,1
101309,1
101310,1
101311,0
101312,1
101313,1
101314,1
101315,1
101316,1
101317,1
101318,0
101319,1
101320,0
101321,0
101322,1
101323,1
101324,0
101325,0
101326,0
101327,0
101328,1
101329,1
101330,0
101331,1
101332,1
101333,1
101334,0
101335,1
101336,1
101337,1
101338,1
101339,0
101340,0
101341,0
101342,0
101343,0
101344,1
101345,0
101346,0
101347,1
101348,0
101349,1
101350,0
101351,1
101352,1
101353,1
101354,0
101355,1
101356,0
101357,0
101358,1
101359,0
101360,0
101361,1
101362,0
101363,0
101364,0
101365,1
101366,1
101367,1
101368,0
101369,1
101370,0
101371,1
101372,1
101373,0
101374,1
101375,0
101376,0
101377,0
101378,0
101379,0
101380,1
101381,1
101382,0
101383,0
101384,1
101385,0
101386,1
101387,1
101388,1
101389,1
101390,0
101391,1
101392,0
101393,0
101394,0
101395,0
101396,1
101397,1
101398,0
101399,1
101400,0
101401,0
101402,0
101403,0
101404,0
101405,1
101406,1
101407,1
101408,0
101409,1
101410,0
101411,0
101412,1
101413,1
101414,0
101415,0
101416,0
101417,1
101418,1
101419,1
101420,1
101421,0
101422,1
101423,0
101424,1
101425,1
101426,0
101427,0
101428,0
101429,0
101430,1
101431,1
101432,0
101433,1
101434,1
101435,0
101436,0
101437,1
101438,0
101439,1
101440,0
101441,0
101442,0
101443,0
101444,1
101445,1
101446,1
101447,0
101448,0
101449,1
101450,0
101451,1
101452,1
101453,0
101454,1
101455,0
101456,0
101457,1
101458,1
101459,0
101460,0
101461,1
101462,1
101463,0
101464,0
101465,0
101466,1
101467,1
101468,1
101469,1
101470,1
101471,1
101472,1
101473,1
101474,1
101475,0
101476,1
101477,1
101478,1
101479,0
101480,1
101481,0
101482,1
101483,1
101484,0
101485,0
101486,0
101487,0
101488,1
101489,1
101490,0
101491,1
101492,1
101493,1
101494,1
101495,1
101496,0
101497,1
101498,1
101499,1
101500,0
101501,1
101502,1
101503,1
101504,0
101505,0
101506,1
101507,0
101508,0
101509,1
101510,1
101511,0
101512,0
101513,1
101514,1
101515,0
101516,0
101517,0
101518,1
101519,1
101520,0
101521,1
101522,1
101523,0
101524,1
101525,1
101526,1
101527,1
101528,0
101529,1
101530,1
101531,1
101532,0
101533,1
101534,0
101535,0
101536,0
101537,0
101538,1
101539,0
101540,1
101541,1
101542,1
101543,0
101544,1
101545,0
101546,1
101547,0
101548,1
101549,1
101550,1
101551,1
101552,0
101553,0
101554,1
101555,1
101556,0
101557,0
101558,1
101559,1
101560,1
101561,1
101562,0
101563,1
101564,0
101565,0
101566,0
101567,0
101568,1
101569,1
101570,0
101571,1
101572,0
101573,1
101574,1
101575,1
101576,1
101577,0
101578,0
101579,1
101580,1
101581,0
101582,0
101583,1
101584,0
101585,1
101586,0
101587,1
101588,1
101589,1
101590,0
101591,0
101592,0
101593,0
101594,1
101595,1
101596,1
101597,1
101598,1
101599,1
101600,1
101601,0
101602,1
101603,0
101604,0
101605,0
101606,0
101607,1
101608,0
101609,0
101610,1
101611,1
101612,1
101613,0
101614,0
101615,0
101616,0
101617,0
101618,1
101619,1
101620,1
101621,1
101622,0
101623,0
101624,1
101625,0
101626,0
101627,0
101628,1
101629,1
101630,0
101631,0
101632,1
101633,0
101634,1
101635,0
101636,1
101637,1
101638,0
101639,0
101640,1
101641,0
101642,0
101643,0
101644,1
101645,0
101646,1
101647,0
101648,0
101649,0
101650,0
101651,1
101652,1
101653,0
101654,0
101655,1
101656,0
101657,0
101658,1
101659,1
101660,0
101661,0
101662,0
101663,0
101664,1
101665,0
101666,1
101667,1
101668,0
101669,1
101670,1
101671,0
101672,0
101673,1
101674,0
101675,1
101676,1
101677,0
101678,1
101679,1
101680,1
101681,1
101682,0
101683,0
101684,0
101685,1
101686,0
101687,1
101688,0
101689,0
101690,1
101691,1
101692,1
101693,1
101694,0
101695,0
101696,1
101697,1
101698,0
101699,1
101700,1
101701,0
101702,0
101703,0
101704,0
101705,1
101706,0
101707,1
101708,0
101709,1
101710,1
101711,1
101712,0
101713,0
101714,1
101715,1
101716,0
101717,1
101718,1
101719,0
101720,0
101721,1
101722,1
101723,0
101724,0
101725,1
101726,0
101727,1
101728,0
101729,0
101730,1
101731,1
101732,0
101733,1
101734,0
101735,1
101736,0
101737,0
101738,0
101739,1
101740,0
101741,0
101742,1
101743,0
101744,0
101745,1
101746,1
101747,0
101748,0
101749,0
101750,0
101751,0
101752,0
101753,0
101754,0
101755,1
101756,1
101757,1
101758,1
101759,1
101760,1
101761,1
101762,0
101763,1
101764,0
101765,1
101766,0
101767,0
101768,1
101769,1
101770,0
101771,1
101772,0
101773,0
101774,0
101775,0
101776,0
101777,0
101778,0
101779,1
101780,1
101781,1
101782,0
101783,1
101784,1
101785,1
101786,0
101787,1
101788,1
101789,0
101790,0
101791,0
101792,1
101793,1
101794,0
101795,0
101796,0
101797,1
101798,1
101799,0
101800,1
101801,0
101802,1
101803,1
101804,0
101805,0
101806,1
101807,1
101808,0
101809,0
101810,1
101811,0
101812,1
101813,1
101814,1
101815,1
101816,1
101817,1
101818,0
101819,1
101820,1
101821,0
101822,0
101823,1
101824,1
101825,0
101826,1
101827,1
101828,1
101829,0
101830,0
101831,1
101832,0
101833,0
101834,0
101835,1
101836,1
101837,1
101838,1
101839,0
101840,1
101841,0
101842,0
101843,0
101844,1
101845,0
101846,1
101847,1
101848,0
101849,1
101850,0
101851,0
101852,1
101853,0
101854,1
101855,1
101856,0
101857,0
101858,1
101859,1
101860,1
101861,1
101862,0
101863,1
101864,0
101865,1
101866,1
101867,0
101868,1
101869,1
101870,1
101871,1
101872,0
101873,1
101874,0
101875,0
101876,0
101877,0
101878,1
101879,0
101880,0
101881,1
101882,0
101883,1
101884,0
101885,0
101886,0
101887,0
101888,1
101889,0
101890,1
101891,0
101892,1
101893,0
101894,1
101895,1
101896,1
101897,0
101898,1
101899,1
101900,1
101901,0
101902,0
101903,1
101904,0
101905,0
101906,0
101907,0
101908,1
101909,0
101910,1
101911,1
101912,1
101913,0
101914,0
101915,1
101916,1
101917,0
101918,1
101919,1
101920,0
101921,1
101922,0
101923,0
101924,1
101925,0
101926,0
101927,1
101928,1
101929,0
101930,0
101931,1
101932,0
101933,0
101934,0
101935,1
101936,1
101937,0
101938,1
101939,0
101940,0
101941,1
101942,0
101943,1
101944,1
101945,1
101946,0
101947,1
101948,0
101949,0
101950,0
101951,1
101952,0
101953,1
101954,0
101955,1
101956,0
101957,0
101958,0
101959,0
101960,1
101961,1
101962,1
101963,1
101964,0
101965,1
101966,0
101967,0
101968,0
101969,0
101970,1
101971,1
101972,1
101973,1
101974,0
101975,1
101976,0
101977,1
101978,0
101979,1
101980,0
101981,0
101982,1
101983,0
101984,0
101985,0
101986,1
101987,0
101988,1
101989,1
101990,1
101991,1
101992,0
101993,1
101994,0
101995,1
101996,0
101997,1
101998,0
101999,0
102000,1
102001,0
102002,1
102003,0
102004,1
102005,1
102006,0
102007,0
102008,0
102009,1
102010,0
102011,0
102012,0
102013,0
102014,0
102015,0
102016,0
102017,0
102018,1
102019,1
102020,1
102021,0
102022,0
102023,0
102024,0
102025,1
102026,0
102027,0
102028,0
102029,0
102030,0
102031,0
102032,0
102033,1
102034,1
102035,1
102036,1
102037,1
102038,1
102039,0
102040,0
102041,1
102042,0
102043,0
102044,1
102045,0
102046,1
102047,0
102048,0
102049,0
102050,0
102051,1
102052,1
102053,1
102054,1
102055,1
102056,1
102057,0
102058,1
102059,1
102060,0
102061,1
102062,0
102063,1
102064,0
102065,1
102066,0
102067,1
102068,0
102069,1
102070,0
102071,0
102072,1
102073,0
102074,1
102075,1
102076,1
102077,1
102078,0
102079,0
102080,0
102081,1
102082,0
102083,0
102084,0
102085,0
102086,1
102087,1
102088,0
102089,0
102090,1
102091,1
102092,1
102093,1
102094,1
102095,0
102096,1
102097,0
102098,0
102099,1
102100,0
102101,0
102102,1
102103,1
102104,0
102105,0
102106,0
102107,0
102108,1
102109,0
102110,0
102111,0
102112,1
102113,1
102114,0
102115,1
102116,1
102117,0
102118,1
102119,1
102120,0
102121,0
102122,0
102123,1
102124,1
102125,1
102126,0
102127,0
102128,0
102129,1
102130,0
102131,0
102132,0
102133,0
102134,1
102135,1
102136,1
102137,0
102138,0
102139,1
102140,1
102141,1
102142,1
102143,1
102144,1
102145,0
102146,1
102147,1
102148,0
102149,1
102150,0
102151,0
102152,0
102153,1
102154,1
102155,0
102156,1
102157,0
102158,0
102159,0
102160,1
102161,0
102162,0
102163,1
102164,0
102165,0
102166,1
102167,0
102168,0
102169,0
102170,1
102171,0
102172,1
102173,1
102174,1
102175,1
102176,1
102177,1
102178,0
102179,0
102180,1
102181,1
102182,0
102183,0
102184,0
102185,1
102186,1
102187,1
102188,0
102189,0
102190,1
102191,0
102192,1
102193,0
102194,0
102195,0
102196,0
102197,1
102198,0
102199,0
102200,1
102201,0
102202,1
102203,1
102204,0
102205,0
102206,1
102207,1
102208,0
102209,0
102210,1
102211,1
102212,0
102213,1
102214,0
102215,0
102216,0
102217,0
102218,1
102219,0
102220,0
102221,0
102222,0
102223,0
102224,1
102225,0
102226,1
102227,1
102228,0
102229,1
102230,1
102231,1
102232,0
102233,0
102234,0
102235,1
102236,0
102237,1
102238,0
102239,1
102240,0
102241,1
102242,0
102243,1
102244,0
102245,1
102246,0
102247,0
102248,0
102249,1
102250,1
102251,0
102252,0
102253,0
102254,1
102255,0
102256,0
102257,0
102258,0
102259,1
102260,0
102261,1
102262,1
102263,0
102264,1
102265,1
102266,1
102267,0
102268,0
102269,1
102270,0
102271,1
102272,1
102273,1
102274,1
102275,1
102276,0
102277,1
102278,0
102279,1
102280,1
102281,0
102282,0
102283,0
102284,1
102285,0
102286,0
102287,1
102288,1
102289,0
102290,1
102291,0
102292,1
102293,1
102294,1
102295,1
102296,0
102297,0
102298,0
